docid	audio_s	compute_s	generated	deleted
0	1.36	0.03989553451538086		
0	2.72	0.35862016677856445	Hallo an alle.	
0	4.08	0.34653759002685547	zusammen, heute werde ich	an alle.
0	5.44	0.4716463088989258	meine Forschungsarbeit vorstellen.	
0	6.800000000000001	0.6703097820281982	"Forschungsarbeit „Deduktiv nachvollziehen lernen"" vorstellen."	meine Forschungsarbeit vorstellen.
0	8.16	0.8527674674987793	"unsere Forschungsarbeit Forschungsarbeit „Deduktives Lernen zum Problemlösen im Metro-System"" vorstellen."	"Forschungsarbeit „Deduktiv nachvollziehen lernen"" vorstellen."
0	9.52	0.7599985599517822	"„Deduktives als komplexer Regionsexperiment"" vorstellen."	"Forschungsarbeit „Deduktives Lernen zum Problemlösen im Metro-System"" vorstellen."
0	10.879999999999999	0.9138796329498291	Lernen: vorstellen. Ich bin Alan aus	"als komplexer Regionsexperiment"" vorstellen."
0	12.239999999999998	1.1483328342437744	"Metro-Problemlösung als komplexes räumliches Extrahieren"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden und dies"	vorstellen. Ich bin Alan aus
0	13.599999999999998	0.9300806522369385	"Extrahieren"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit"	
0	14.959999999999997	0.5110087394714355	und dies ist eine gemeinsame Arbeit mit Thierry von der Universität	"Extrahieren"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit"
0	16.319999999999997	0.43909549713134766	Texas an Austin.	
0	17.679999999999996	0.5147619247436523	Texas an von der Universität Texas an Austin und Weo von SUDD.	und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin.
0	19.039999999999996	0.6220226287841797	Austin und Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich	von der Universität Texas an Austin und Weo von SUDD.
0	20.399999999999995	0.704308032989502	AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation sprechen.	Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich
0	21.759999999999994	0.4731125831604004	über unsere Motivation Motivation für das Reasoning sprechen.	AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation sprechen.
0	23.119999999999994	0.565032958984375	Hier zeigen wir ein Beispiel.	Motivation für das Reasoning sprechen.
0	24.479999999999993	0.6126506328582764	"Metro-Problemlösung als komplexes räumliches Extrahieren"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation für das Reasoning sprechen. Hier zeigen wir ein Beispiel für mehrstufiges Reasoning."	Beispiel.
0	25.839999999999993	0.5963993072509766	Reasoning hilfreich ist.	"Metro-Problemlösung als komplexes räumliches Extrahieren"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation für das Reasoning sprechen. Hier zeigen wir ein Beispiel für mehrstufiges Reasoning."
0	27.199999999999992	0.830660343170166	Beispiel, bei dem mehrstufiges Diese Abbildung stammt aus dem	Reasoning hilfreich ist.
0	28.55999999999999	0.6484754085540771	"Paper „The Pound"", das"	
0	29.91999999999999	0.5449268817901611	PELM-Paper, in dem sie Prompting durchführen	"Paper „The Pound"", das"
0	31.27999999999999	0.7130956649780273	zur Lösung des Methodenproblems durchführen.	durchführen
0	32.63999999999999	0.5384845733642578	Methodenproblems in einer Zukunft anwenden.	durchführen.
0	33.99999999999999	0.5911421775817871	in Few-Shot-Lernszenario durchführen.	Methodenproblems in einer Zukunft anwenden.
0	35.35999999999999	0.7314796447753906	einem Auf dem Net Pen.	Few-Shot-Lernszenario durchführen.
0	36.71999999999999	0.5152547359466553	NetPen-Seite sehen wir, ob	dem Net Pen.
0	38.07999999999999	0.7480466365814209	der NetPen-Seite sehen wir, PELM-Paper, in dem sie Prompting zur Lösung des Methodenproblems in einem Few-Shot-Lernszenario durchführen. Auf der NetPen-Seite sehen wir, was passiert, wenn wir einige Beispiele geben.	NetPen-Seite sehen wir, ob
0	39.43999999999999	0.5409560203552246	mit nur Frage und Antwort geben.	PELM-Paper, in dem sie Prompting zur Lösung des Methodenproblems in einem Few-Shot-Lernszenario durchführen. Auf der NetPen-Seite sehen wir, was passiert, wenn wir einige Beispiele geben.
0	40.79999999999999	0.8128213882446289	wir möglicherweise nicht in der Lage sind, wenn wir nur Fragen und Antworten als Beispiele geben.	mit nur Frage und Antwort geben.
0	42.15999999999999	0.7864594459533691	dass wir möglicherweise nicht Methodenproblems in einem Few-Shot-Lernszenario durchführen. Auf der NetPen-Seite sehen wir, dass wir möglicherweise nicht die richtige Antwort erhalten, wenn wir nur Beispiele mit Frage und Antwort geben.	wir möglicherweise nicht in der Lage sind, wenn wir nur Fragen und Antworten als Beispiele geben.
0	43.51999999999999	0.9062008857727051	die wir möglicherweise nicht die korrekten Antworten erhalten, wenn wir nur Fragen und Antworten als Beispiele geben. Aber wenn wir einige	Methodenproblems in einem Few-Shot-Lernszenario durchführen. Auf der NetPen-Seite sehen wir, dass wir möglicherweise nicht die richtige Antwort erhalten, wenn wir nur Beispiele mit Frage und Antwort geben.
