docid	audio_s	compute_s	generated	deleted
0	1.2	0.038542747497558594		
0	2.4	0.3009154796600342	Hallo.	
0	3.5999999999999996	0.3104548454284668	Hallo an alle.	Hallo.
0	4.8	0.5059685707092285	zusammen, heute werde ich meine Ergebnisse vorstellen.	an alle.
0	6.0	0.6898891925811768	"Forschungsarbeit „Learning to Race"" vorstellen."	meine Ergebnisse vorstellen.
0	7.2	0.6075878143310547	"unsere Forschungsarbeit „Deduktives Lernen"" vorstellen."	"Forschungsarbeit „Learning to Race"" vorstellen."
0	8.4	0.7736811637878418	"„Deduktives Lernen zum Problemlösen im Metro-System"" vorstellen und"	"Lernen"" vorstellen."
0	9.6	0.8644108772277832	"Lernen zum Problemlösen im als komplexer Regionsextraktor"" vorstellen."	"„Deduktives Lernen zum Problemlösen im Metro-System"" vorstellen und"
0	10.799999999999999	0.641507625579834	"Extraktion"" vorstellen."	"als komplexer Regionsextraktor"" vorstellen."
0	11.999999999999998	1.0639588832855225	"Extraktion von Schlussfolgerungen"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden."	"Extraktion"" vorstellen."
0	13.199999999999998	1.332690715789795	"Metro-System als komplexe Extraktion von Schlussfolgerungen"" vorstellen. Ich bin Alan aus dem AI-Labor von und dies ist eine gemeinsame Arbeit von uns."	"Extraktion von Schlussfolgerungen"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden."
0	14.399999999999997	0.9385883808135986	Biden und dies ist eine gemeinsame Arbeit mit Thierry von der Universität von der Universität von der Universität von der Universität.	und dies ist eine gemeinsame Arbeit von uns.
0	15.599999999999996	0.48964881896972656	Texas at	Universität von der Universität von der Universität von der Universität.
0	16.799999999999997	0.4820985794067383	Austin, und wir sind	Texas at
0	17.999999999999996	0.5974254608154297	Weiru von SUDD.	Austin, und wir sind
0	19.199999999999996	0.7914443016052246	University of Texas at Austin und ich	Weiru von SUDD.
0	20.399999999999995	0.5504105091094971	Zuerst möchte über unsere Motivation sprechen.	ich
0	21.599999999999994	0.5264561176300049	Motivation für das Schlussfolgern sprechen.	sprechen.
0	22.799999999999994	0.5334551334381104	für das Hier zeigen wir ein	Motivation für das Schlussfolgern sprechen.
0	23.999999999999993	0.590721845626831	Schließen sprechen. Beispiel, bei dem	Hier zeigen wir ein
0	25.199999999999992	0.6210033893585205	"Metro-System als komplexe Extraktion von Schlussfolgerungen"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit Thierry von der University of Texas at Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation für das Schließen sprechen. Hier zeigen wir ein Beispiel, bei dem mehrstufiges Schließen hilfreich ist."	
0	26.39999999999999	0.641958475112915		"Metro-System als komplexe Extraktion von Schlussfolgerungen"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden und dies ist eine gemeinsame Arbeit mit Thierry von der University of Texas at Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation für das Schließen sprechen. Hier zeigen wir ein Beispiel, bei dem mehrstufiges Schließen hilfreich ist."
0	27.59999999999999	0.48315000534057617	Diese Abbildung aus dem Pel	
0	28.79999999999999	0.538642168045044	stammt aus dem PELM-Paper, wo das	aus dem Pel
0	29.99999999999999	0.6145439147949219	sie Prompting durchführen.	wo das
0	31.19999999999999	0.6367411613464355	in dem sie Prompting Prompting zur Lösung des Methodenproblems durchführen.	sie Prompting durchführen.
