docid	audio_s	compute_s	generated	deleted
0	1.28	0.039458274841308594		
0	2.56	0.3569958209991455	tous.	
0	3.84	0.4411444664001465	Bonjour à Aujourd'hui, je vais	tous.
0	5.12	0.5042386054992676	présenter nos travaux de recherche.	
0	6.4	0.7563073635101318	travail de recherche, intitulé « Apprendre à détailler les raisins ».	nos travaux de recherche.
0	7.680000000000001	0.6722433567047119	notre travail de sur l'apprentissage du raisonnement déductif.	travail de recherche, intitulé « Apprendre à détailler les raisins ».
0	8.96	1.0028207302093506	"recherche sur l'apprentissage du raisonnement déductif : la résolution de problèmes de type ""Metro"" comme tâche complexe."	sur l'apprentissage du raisonnement déductif.
0	10.24	0.8130357265472412	extraction de raisonnement complexe.	tâche complexe.
0	11.52	0.5959789752960205	Je suis Alan de Biden's	
0	12.799999999999999	0.8097765445709229	laboratoire d'intelligence artificielle de Biden, et voici le journal.	Alan de Biden's
0	14.079999999999998	0.8566310405731201	Alan, du laboratoire d'intelligence artificielle de Biden, et avec Thierry du	laboratoire d'intelligence artificielle de Biden, et voici le journal.
0	15.359999999999998	0.6451618671417236	c'est un travail conjoint avec Thierry l'Université du Texas.	avec Thierry du
0	16.639999999999997	0.4767434597015381	de l'Université du Texas à Austin.	l'Université du Texas.
0	17.919999999999998	0.5211625099182129	Austin et Weiru de SUDD.	Austin.
0	19.2	0.7521660327911377	c'est un travail conjoint avec Thierry de l'Université du Texas à Austin et Weiru de SUDD. Tout d'abord, je voudrais	
0	20.48	0.6438724994659424	parler de notre motivation.	c'est un travail conjoint avec Thierry de l'Université du Texas à Austin et Weiru de SUDD. Tout d'abord, je voudrais
0	21.76	0.4889254570007324	motivation pour le raisonnement.	motivation.
0	23.040000000000003	0.5563936233520508	Voici donc un exemple.	
0	24.320000000000004	0.5935730934143066	exemple où le raisonnement en plusieurs étapes	exemple.
0	25.600000000000005	0.6461834907531738	raisonnement en plusieurs étapes peut être utile.	où le raisonnement en plusieurs étapes
0	26.880000000000006	0.7770397663116455	montrant donc un exemple montrant que le raisonnement en plusieurs étapes est utile. Cette figure provient de	raisonnement en plusieurs étapes peut être utile.
0	28.160000000000007	0.7965841293334961	que le raisonnement en plusieurs étapes est utile. Cette figure provient le raisonnement en plusieurs étapes est utile. Cette figure provient du papier PELM.	donc un exemple montrant que le raisonnement en plusieurs étapes est utile. Cette figure provient de
0	29.44000000000001	0.5045676231384277	du papier papier PELM où ils effectuent	le raisonnement en plusieurs étapes est utile. Cette figure provient du papier PELM.
0	30.72000000000001	0.5639817714691162	prompting pour résoudre le	papier PELM où ils effectuent
0	32.00000000000001	0.49692392349243164	un problème de méthode.	prompting pour résoudre le
0	33.28000000000001	0.5816745758056641	problème de méthode dans des systèmes d'apprentissage courts.	méthode.
0	34.56000000000001	0.5298142433166504	méthode dans scénario d'apprentissage court.	problème de méthode dans des systèmes d'apprentissage courts.
0	35.84000000000001	0.643125057220459	un côté NetPen,	scénario d'apprentissage court.
0	37.12000000000001	0.5413551330566406	Du nous pouvons voir si nous	côté NetPen,
0	38.40000000000001	0.630401611328125	certains échantillons avec	si nous
0	39.680000000000014	0.7609732151031494	que si nous fournissons uniquement des questions et des réponses.	certains échantillons avec
