docid	audio_s	compute_s	generated	deleted
0	0.72	0.00011658668518066406		
0	1.44	0.03695321083068848		
0	2.16	0.294567346572876	Euh	
0	2.88	0.2955799102783203	tous.	Euh
0	3.5999999999999996	0.26184654235839844	Bonjour à	tous.
0	4.319999999999999	0.35879945755004883	Aujourd'hui, je vais présenter	
0	5.039999999999999	0.49499940872192383	nos recherches.	
0	5.759999999999999	0.4891037940979004	travail de recherche sur l'apprentissage de	nos recherches.
0	6.479999999999999	0.7915658950805664	notre travail de travail de recherche, intitulé « Apprendre à raisonner de manière déductive ».	travail de recherche sur l'apprentissage de
0	7.199999999999998	0.6032364368438721	déductif.	travail de recherche, intitulé « Apprendre à raisonner de manière déductive ».
0	7.919999999999998	0.7929511070251465	recherche sur l'apprentissage du raisonnement déductif : les problèmes de métro.	déductif.
0	8.639999999999999	0.6091878414154053	"problèmes de type ""Metro""."	les problèmes de métro.
0	9.36	0.6640560626983643	la résolution de problèmes de type régional complexe.	"problèmes de type ""Metro""."
0	10.08	0.45279788970947266	"""Metro"" comme extraction de régions complexes."	régional complexe.
0	10.8	0.46405911445617676	Je suis Alan.	
0	11.520000000000001	0.4006655216217041	de Biden's	Alan.
0	12.240000000000002	0.6799180507659912	laboratoire d'intelligence artificielle de Biden, et ceci	de Biden's
0	12.960000000000003	0.7109360694885254	Alan, du laboratoire d'intelligence artificielle de Biden, et laboratoire d'intelligence artificielle de Biden, et voici un journal.	laboratoire d'intelligence artificielle de Biden, et ceci
0	13.680000000000003	0.5660693645477295	travail conjoint avec Tyrion.	laboratoire d'intelligence artificielle de Biden, et voici un journal.
0	14.400000000000004	0.6241989135742188	Thierry de l'université.	travail conjoint avec Tyrion.
0	15.120000000000005	0.7318542003631592	l'Université du Texas.	Thierry de l'université.
0	15.840000000000005	0.7030379772186279	Texas à Austin.	l'Université du Texas.
0	16.560000000000006	0.6699848175048828	c'est un travail conjoint avec Thierry de l'Université du	Texas à Austin.
0	17.280000000000005	0.3911252021789551	Weidu de SU.	
0	18.000000000000004	0.45529890060424805	Et avec Weiru de SUDD.	Weidu de SU.
0	18.720000000000002	0.3584902286529541		
0	19.44	0.5111370086669922	d'abord, je voudrais parler de	Weiru de SUDD.
0	20.16	0.6126155853271484	Tout notre motivation.	d'abord, je voudrais parler de
0	20.88	0.37283945083618164	motivation pour cette recherche.	motivation.
0	21.599999999999998	0.3807373046875	raisonnement.	cette recherche.
0	22.319999999999997	0.27523088455200195	le	raisonnement.
0	23.039999999999996	0.3555586338043213	Voici donc un exemple.	
0	23.759999999999994	0.35415124893188477	exemple où	exemple.
0	24.479999999999993	0.5163969993591309	raisonnement en plusieurs étapes.	où
0	25.199999999999992	0.6229658126831055	raisonnement. Voici donc un exemple montrant comment le raisonnement en plusieurs étapes peut être utile.	raisonnement en plusieurs étapes.
0	25.91999999999999	0.5497169494628906		raisonnement. Voici donc un exemple montrant comment le raisonnement en plusieurs étapes peut être utile.
0	26.63999999999999	0.4411194324493408	donc un exemple montrant comment le raisonnement en plusieurs étapes peut être utile. Cette figure est extraite de	
0	27.35999999999999	0.40764498710632324	extraite de	donc un exemple montrant comment le raisonnement en plusieurs étapes peut être utile. Cette figure est extraite de
0	28.079999999999988	0.3598802089691162	PELM.	extraite de
0	28.799999999999986	0.4303865432739258	Pound, où	PELM.
0	29.519999999999985	0.5454592704772949	l'article PELM où ils effectuent correctement	Pound, où
0	30.239999999999984	0.5720243453979492	prompting pour résoudre	PELM où ils effectuent correctement
0	30.959999999999983	0.6699740886688232	PELM, où ils effectuent prompting pour résoudre la méthode.	prompting pour résoudre
0	31.679999999999982	0.48253941535949707	un prompting pour résoudre problème de méthode.	prompting pour résoudre la méthode.
0	32.399999999999984	0.40548038482666016	le problème de problème de méthode dans un	problème de méthode.
0	33.11999999999998	0.48953843116760254	apprentissage par quelques exemples.	problème de méthode dans un
0	33.83999999999998	0.520235538482666	scénario d'apprentissage par quelques exemples.	apprentissage par quelques exemples.
0	34.55999999999998	0.44075441360473633		
0	35.27999999999998	0.37766218185424805	Sur NetPalm.	scénario d'apprentissage par quelques exemples.
0	35.99999999999998	0.3658256530761719	côté NetPen,	Sur NetPalm.
0	36.71999999999998	0.5216355323791504	Du nous pouvons voir si	côté NetPen,
0	37.439999999999976	0.5240805149078369	certains	si
0	38.159999999999975	0.552736759185791	que si nous échantillons.	certains
0	38.879999999999974	0.4045102596282959	fournissons certains exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains exemples avec seulement	échantillons.
0	39.59999999999997	0.5849051475524902	étapes peut être utile. Cette figure est extraite de l'article PELM, où ils effectuent un prompting pour résoudre le problème de méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement une question et une réponse.	exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains exemples avec seulement
0	40.31999999999997	0.7568674087524414	échantillons contenant uniquement exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement des questions et des réponses, nous pourrions	étapes peut être utile. Cette figure est extraite de l'article PELM, où ils effectuent un prompting pour résoudre le problème de méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement une question et une réponse.
0	41.03999999999997	0.8065805435180664	étapes peut être utile. Cette figure est extraite de l'article PELM, où ils effectuent un prompting pour résoudre le problème de méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas être en mesure de	exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement des questions et des réponses, nous pourrions
0	41.75999999999997	0.4153594970703125	ne pas obtenir de gradient.	étapes peut être utile. Cette figure est extraite de l'article PELM, où ils effectuent un prompting pour résoudre le problème de méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas être en mesure de
0	42.47999999999997	0.393751859664917	exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas obtenir les bonnes réponses.	de gradient.
0	43.19999999999997	0.4078660011291504	si nous fournissons certains échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas obtenir les bonnes réponses. Mais si	exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas obtenir les bonnes réponses.
