docid	audio_s	compute_s	generated	deleted
0	0.88	0.00014066696166992188		
0	1.76	0.0398867130279541		
0	2.64	0.03821992874145508		
0	3.52	0.3672668933868408	Hallo an alle.	
0	4.4	0.41394948959350586	Heute werde ich vorstellen	an alle.
0	5.28	0.5028672218322754	zusammen. Heute werde ich unsere Forschungsarbeit vorstellen.	Heute werde ich vorstellen
0	6.16	0.4903445243835449	"Forschungsarbeit „Reasoning lernen"" vorstellen."	vorstellen.
0	7.04	0.46776771545410156	"„Deduktives Lernen"" vorstellen."	"Forschungsarbeit „Reasoning lernen"" vorstellen."
0	7.92	0.6389381885528564	"„Deduktives Lernen: Metro-Probleme"" vorstellen."	"Lernen"" vorstellen."
0	8.8	0.646066427230835	"Problemlösen im Metro-System als Computer"" vorstellen."	"„Deduktives Lernen: Metro-Probleme"" vorstellen."
0	9.680000000000001	0.8710134029388428	"Lernen zum komplexe Regionsextraktion"" vorstellen."	"Problemlösen im Metro-System als Computer"" vorstellen."
0	10.560000000000002	0.7572059631347656	Schließen: Metro-Problemlösung als komplexe	"komplexe Regionsextraktion"" vorstellen."
0	11.440000000000003	0.6444251537322998	"Regionenerkennung"" vorstellen. Ich bin Alan von Bidens."	
0	12.320000000000004	0.5705749988555908	dem AI-Labor von Biden und dies	von Bidens.
0	13.200000000000005	0.7172048091888428	aus ist eine gemeinsame Arbeit von uns.	dem AI-Labor von Biden und dies
0	14.080000000000005	0.43841552734375	mit Thierry aus dem	von uns.
0	14.960000000000006	0.3515934944152832	Universität	aus dem
0	15.840000000000007	0.4178016185760498	von der Texas an Austin.	Universität
0	16.720000000000006	0.288602352142334		
0	17.600000000000005	0.46222472190856934	Weiru von SUDD.	Texas an Austin.
0	18.480000000000004	0.40952277183532715	sowie mit	Weiru von SUDD.
0	19.360000000000003	0.5677487850189209	Zuerst möchte ich über Folgendes sprechen.	
0	20.240000000000002	0.5386881828308105	über unsere Motivation sprechen.	Folgendes sprechen.
