docid	audio_s	compute_s	generated	deleted
0	1.36	0.03977322578430176		
0	2.72	0.35770559310913086	tous.	
0	4.08	0.42508673667907715	Bonjour à tous, aujourd'hui je vais	tous.
0	5.44	0.6180341243743896	présenter notre travail de recherche.	aujourd'hui je vais
0	6.800000000000001	0.9473164081573486	aujourd'hui, je vais présenter notre travail de travail de recherche intitulé « Apprendre à raisonner de manière déductive ».	présenter notre travail de recherche.
0	8.16	0.8431119918823242	recherche travail de recherche sur l'apprentissage du raisonnement déductif : la résolution de problèmes de type Metro.	travail de recherche intitulé « Apprendre à raisonner de manière déductive ».
0	9.52	1.0871412754058838	raisonner de manière déductive : la résolution de problèmes de type Metro comme expérience complexe de région ».	travail de recherche sur l'apprentissage du raisonnement déductif : la résolution de problèmes de type Metro.
0	10.879999999999999	1.2044126987457275	, extraction complexe de raisonnement ». Je suis Alan de	raisonner de manière déductive : la résolution de problèmes de type Metro comme expérience complexe de région ».
0	12.239999999999998	1.2715177536010742	Rasion Extraction. Je suis Alan du laboratoire d'intelligence artificielle de Biden, et ceci	extraction complexe de raisonnement ». Je suis Alan de
0	13.599999999999998	1.554842233657837	Learning to Reason Deductively, Metro Problem Solving as Complex Rasion Extraction. Je suis Alan du laboratoire d'intelligence artificielle de Biden, et d'un travail conjoint avec Cheer.	Rasion Extraction. Je suis Alan du laboratoire d'intelligence artificielle de Biden, et ceci
0	14.959999999999997	0.724818229675293	il s'agit d'un travail conjoint avec Thierry de l'Université de .	d'un travail conjoint avec Cheer.
0	16.319999999999997	0.5181448459625244	Texas à Austin.	de .
0	17.679999999999996	0.5526692867279053	du Texas à de l'Université du Texas à Austin et Weiru de SUDD.	Texas à Austin.
0	19.039999999999996	0.41585350036621094		de l'Université du Texas à Austin et Weiru de SUDD.
0	20.399999999999995	0.6278817653656006	d'abord, je voudrais parler de notre motivation.	
0	21.759999999999994	0.7589404582977295	Tout d'abord, je voudrais parler de notre motivation pour le raisonnement.	d'abord, je voudrais parler de notre motivation.
0	23.119999999999994	0.569688081741333	Voici donc un exemple.	
0	24.479999999999993	0.7188577651977539	exemple où le raisonnement en plusieurs étapes est illustré.	exemple.
0	25.839999999999993	0.6403894424438477	raisonnement. Voici donc un exemple montrant que le raisonnement en plusieurs étapes est utile.	où le raisonnement en plusieurs étapes est illustré.
0	27.199999999999992	0.6840002536773682	est utile. Cette figure provient de	raisonnement. Voici donc un exemple montrant que le raisonnement en plusieurs étapes est utile.
0	28.55999999999999	0.8693997859954834	papier PELM.	est utile. Cette figure provient de
0	29.91999999999999	1.0964550971984863	montrant que le raisonnement en plusieurs étapes est utile. Cette figure provient du papier papier PELM où ils effectuent du prompting.	papier PELM.
0	31.27999999999999	0.7483665943145752	PELM où ils effectuent prompting pour résoudre le problème de la méthode.	papier PELM où ils effectuent du prompting.
0	32.63999999999999	0.6627979278564453	un prompting pour résoudre le problème de la problème de la méthode dans un futur proche.	prompting pour résoudre le problème de la méthode.
0	33.99999999999999	0.5952057838439941	méthode dans un plusieurs étapes est utile. Cette figure provient du papier PELM où ils effectuent un prompting pour résoudre le problème de la méthode dans un scénario d'apprentissage par quelques exemples.	problème de la méthode dans un futur proche.
0	35.35999999999999	0.5868072509765625	scénario d'apprentissage par quelques sur NetPen.	plusieurs étapes est utile. Cette figure provient du papier PELM où ils effectuent un prompting pour résoudre le problème de la méthode dans un scénario d'apprentissage par quelques exemples.
0	36.71999999999999	0.5706789493560791	côté NetPen, nous pouvons voir si	sur NetPen.
0	38.07999999999999	0.7808384895324707	exemples. Du côté NetPen, nous pouvons voir exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains exemples.	côté NetPen, nous pouvons voir si
0	39.43999999999999	0.6981773376464844	que si nous fournissons exemples contenant uniquement une question et une réponse.	exemples. Du côté NetPen, nous pouvons voir que si nous fournissons certains exemples.
0	40.79999999999999	0.9592597484588623	échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas être en mesure de	exemples contenant uniquement une question et une réponse.
0	42.15999999999999	1.0070626735687256	le problème de la méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons des échantillons contenant uniquement des questions et des réponses, nous pourrons peut-être ne pas obtenir la bonne réponse.	échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas être en mesure de
0	43.51999999999999	1.1511800289154053	réponses. Mais si nous fournissons certains	le problème de la méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons des échantillons contenant uniquement des questions et des réponses, nous pourrons peut-être ne pas obtenir la bonne réponse.
0	44.87999999999999	1.3692834377288818	plus de descriptions de raisonnement,	réponses. Mais si nous fournissons certains
0	46.23999999999999	1.4926652908325195	des échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas obtenir les bonnes réponses. Mais si nous fournissons le modèle est capable de	plus de descriptions de raisonnement,
0	47.59999999999999	0.6681830883026123	descriptions de raisonnement.	
0	48.95999999999999	0.5103919506072998	prédire description de raisonnement et aussi	descriptions de raisonnement.
0	50.319999999999986	0.7113156318664551	bonnes réponses. Mais si nous fournissons plus de descriptions de raisonnement, le modèle est capable de prédire ces descriptions de raisonnement et également de faire une prédiction correcte.	description de raisonnement et aussi
0	51.679999999999986	0.7151422500610352	ces descriptions de raisonnement et également ici.	bonnes réponses. Mais si nous fournissons plus de descriptions de raisonnement, le modèle est capable de prédire ces descriptions de raisonnement et également de faire une prédiction correcte.
0	53.039999999999985	0.4244089126586914	effectuer une prédiction correcte	ici.
0	54.399999999999984	0.745499849319458	présentation.	
0	55.759999999999984	0.8195333480834961	prompting pour résoudre le problème de la méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons des échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas obtenir les bonnes réponses. Mais si nous fournissons plus de descriptions de raisonnement, le modèle est capable de prédire ces descriptions de raisonnement et également effectuer une prédiction correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable.	présentation.
0	57.11999999999998	0.8965914249420166	Il est donc bon d'avoir un raisonnement en plusieurs étapes raisonnement, le modèle est capable de prédire ces descriptions de raisonnement et également effectuer une prédiction correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable en sortie.	prompting pour résoudre le problème de la méthode dans un scénario d'apprentissage par quelques exemples. Du côté NetPen, nous pouvons voir que si nous fournissons des échantillons contenant uniquement des questions et des réponses, nous pourrions ne pas obtenir les bonnes réponses. Mais si nous fournissons plus de descriptions de raisonnement, le modèle est capable de prédire ces descriptions de raisonnement et également effectuer une prédiction correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable.
0	58.47999999999998	0.7138314247131348	également effectuer une prédiction correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable en sortie. Nous pensons également que cela pourrait	raisonnement, le modèle est capable de prédire ces descriptions de raisonnement et également effectuer une prédiction correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable en sortie.
0	59.83999999999998	0.6562817096710205	Nous pensons également que problème de la méthode est	également effectuer une prédiction correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable en sortie. Nous pensons également que cela pourrait
0	61.19999999999998	0.5942666530609131	le une application directe à	problème de la méthode est
0	62.55999999999998	0.5697770118713379	correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable en sortie. Nous pensons également que le problème de la méthode est une application simple pour évaluer ce type de	directe à
0	63.91999999999998	0.6109316349029541	simple pour évaluer capacité de raisonnement.	correcte ici. Il est donc bon d'avoir un raisonnement en plusieurs étapes interprétable en sortie. Nous pensons également que le problème de la méthode est une application simple pour évaluer ce type de
0	65.27999999999999	0.48793649673461914	capacités de raisonnement.	capacité de raisonnement.
0	66.63999999999999	0.686769962310791	de telles ici, dans notre	capacités de raisonnement.
0	67.99999999999999	0.4635426998138428	configuration de problème,	ici, dans notre
0	69.35999999999999	0.7241799831390381	Dans notre donné les questions, nous devons	configuration de problème,
0	70.71999999999998	0.7520859241485596	étant résoudre cette question et obtenir.	donné les questions, nous devons
0	72.07999999999998	0.6012725830078125	obtenir le nombre.	obtenir.
0	73.43999999999998	0.5018584728240967	réponses numériques.	le nombre.
0	74.79999999999998	0.7324271202087402	les notre configuration de problème, étant donné les questions, nous devons résoudre cette question et obtenir les réponses numériques. Dans nos ensembles de données, nous sommes	réponses numériques.
0	76.15999999999998	0.8100569248199463	également donnés les mathématiques	notre configuration de problème, étant donné les questions, nous devons résoudre cette question et obtenir les réponses numériques. Dans nos ensembles de données, nous sommes
0	77.51999999999998	0.6619353294372559	l'expression mathématique, qui	les mathématiques
0	78.87999999999998	0.6675975322723389	mène à	
0	80.23999999999998	0.4773414134979248	cette partie	mène à
0	81.59999999999998	0.5368006229400635	conduit à réponse particulière.	cette partie
0	82.95999999999998	0.2891852855682373	la	réponse particulière.
0	84.31999999999998	0.4565145969390869	sont	
0	85.67999999999998	0.8412482738494873	Certaines hypothèses également, comme précédemment.	sont
0	87.03999999999998	0.7555522918701172	s'appliquent s'appliquent également comme dans les travaux précédents.	également, comme précédemment.
0	88.39999999999998	1.0645813941955566	les réponses numériques. Dans nos ensembles de données, nous sommes également donnés l'expression mathématique, qui conduit à la réponse particulière. Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue.	s'appliquent également comme dans les travaux précédents.
0	89.75999999999998	1.1670429706573486	également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne pouvons	les réponses numériques. Dans nos ensembles de données, nous sommes également donnés l'expression mathématique, qui conduit à la réponse particulière. Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue.
0	91.11999999999998	0.7613832950592041	numériques. Dans nos ensembles de données, nous sommes également donnés l'expression mathématique, qui conduit à la réponse particulière. Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que les opérations de base.	pouvons
0	92.47999999999998	0.8835787773132324	considérons que simple pour évaluer de telles capacités de raisonnement. Dans notre configuration de problème, étant donné les questions, nous devons résoudre cette question et obtenir les réponses numériques. Dans nos ensembles de données, nous sommes également donnés l'expression mathématique, qui conduit à la réponse particulière. Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition.	numériques. Dans nos ensembles de données, nous sommes également donnés l'expression mathématique, qui conduit à la réponse particulière. Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que les opérations de base.
0	93.83999999999997	1.020451307296753	des opérateurs de base tels que soustraction, le modulo,	simple pour évaluer de telles capacités de raisonnement. Dans notre configuration de problème, étant donné les questions, nous devons résoudre cette question et obtenir les réponses numériques. Dans nos ensembles de données, nous sommes également donnés l'expression mathématique, qui conduit à la réponse particulière. Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition.
0	95.19999999999997	0.8424978256225586	l'addition, la soustraction, multiplication, la division,	soustraction, le modulo,
0	96.55999999999997	0.7470376491546631	la multiplication, la et l'exponentiation.	multiplication, la division,
0	97.91999999999997	0.7902858257293701	division Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, pouvons-nous	et l'exponentiation.
0	99.27999999999997	0.8069953918457031	De plus, hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, des opérateurs complexes peuvent être ajoutés.	Certaines hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, pouvons-nous
0	100.63999999999997	0.8319737911224365	des opérateurs complexes peuvent décomposés en	hypothèses s'appliquent également, comme dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, des opérateurs complexes peuvent être ajoutés.
0	101.99999999999997	0.9014184474945068	fait être précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, des opérateurs complexes peuvent en fait être décomposés en ces opérateurs de base.	décomposés en
0	103.35999999999997	0.38837742805480957		précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, des opérateurs complexes peuvent en fait être décomposés en ces opérateurs de base.
0	104.71999999999997	0.6919517517089844	dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, des opérateurs complexes peuvent en fait être décomposés en ces opérateurs de base. Les travaux précédents dans le métro.	
0	106.07999999999997	0.7767746448516846	Les travaux précédents et	dans les travaux précédents. Nous supposons que la précision des quantités est connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, des opérateurs complexes peuvent en fait être décomposés en ces opérateurs de base. Les travaux précédents dans le métro.
0	107.43999999999997	0.7901740074157715	sur la résolution de problèmes de méthode	et
0	108.79999999999997	0.6761350631713867	connue et nous ne considérons que des opérateurs de base tels que l'addition, la soustraction, la multiplication, la division et l'exponentiation. De plus, des opérateurs complexes peuvent en fait être décomposés en ces opérateurs de base. Les travaux précédents sur la résolution de problèmes de méthode peuvent en fait être catégorisés en	
