docid	audio_s	compute_s	generated	deleted
0	0.88	0.0001583099365234375		
0	1.76	0.039681434631347656		
0	2.64	0.038652896881103516		
0	3.52	0.3784291744232178	Hallo an alle.	
0	4.4	0.4265439510345459	Heute werde ich vorstellen	an alle.
0	5.28	0.5015964508056641	zusammen. Heute werde ich unsere Forschungsarbeit vorstellen.	Heute werde ich vorstellen
0	6.16	0.5019123554229736	"Forschungsarbeit „Reasoning lernen"" vorstellen."	vorstellen.
0	7.04	0.4716017246246338	"„Deduktives Lernen"" vorstellen."	"Forschungsarbeit „Reasoning lernen"" vorstellen."
0	7.92	0.6552419662475586	"„Deduktives Lernen: Metro-Probleme"" vorstellen."	"Lernen"" vorstellen."
0	8.8	0.6386680603027344	"Problemlösen im Metro-System als Computer"" vorstellen."	"„Deduktives Lernen: Metro-Probleme"" vorstellen."
0	9.680000000000001	0.8489174842834473	"Lernen zum komplexe Regionsextraktion"" vorstellen."	"Problemlösen im Metro-System als Computer"" vorstellen."
0	10.560000000000002	0.7622933387756348	Schließen: Metro-Problemlösung als komplexe	"komplexe Regionsextraktion"" vorstellen."
0	11.440000000000003	0.6567738056182861	"Regionenerkennung"" vorstellen. Ich bin Alan von Bidens."	
0	12.320000000000004	0.5877156257629395	dem AI-Labor von Biden und dies	von Bidens.
0	13.200000000000005	0.7843754291534424	aus dem AI-Labor von AI-Labor von Biden, und dies ist eine gemeinsame Arbeit, die wir	dem AI-Labor von Biden und dies
0	14.080000000000005	0.5575909614562988	Biden, und dies ist eine gemeinsame mit Thierry aus dem	AI-Labor von Biden, und dies ist eine gemeinsame Arbeit, die wir
0	14.960000000000006	0.3883228302001953	Arbeit mit Thierry Universität	mit Thierry aus dem
0	15.840000000000007	0.4081099033355713	von der Texas an Austin.	Universität
0	16.720000000000006	0.33988046646118164	Austin und wo	Austin.
0	17.600000000000005	0.4354720115661621	Weidu von SUDD.	wo
0	18.480000000000004	0.37195491790771484	Weiru von SUDD.	Weidu von SUDD.
0	19.360000000000003	0.7189135551452637	möchte ich über Folgendes sprechen.	
0	20.240000000000002	0.5069453716278076	Zuerst möchte ich über über unsere Motivation sprechen.	möchte ich über Folgendes sprechen.
0	21.12	0.48113584518432617	unsere Motivation Motivation für das Schlussfolgern sprechen.	über unsere Motivation sprechen.
0	22.0	0.3880596160888672		Motivation für das Schlussfolgern sprechen.
0	22.88	0.3822455406188965	Hier zeigen wir ein Beispiel.	
0	23.759999999999998	0.5377485752105713	in Beispielen, dass	ein Beispiel.
0	24.639999999999997	0.5531947612762451	AI-Labor von Biden, und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation für das Schlussfolgern sprechen. Hier zeigen wir ein Beispiel für mehrstufiges Schlussfolgern.	in Beispielen, dass
0	25.519999999999996	0.670701265335083	ein hilfreich ist.	AI-Labor von Biden, und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation für das Schlussfolgern sprechen. Hier zeigen wir ein Beispiel für mehrstufiges Schlussfolgern.
0	26.399999999999995	0.7685508728027344	Beispiel, bei dem mehrstufiges Schlussfolgern Diese Abbildung	hilfreich ist.
0	27.279999999999994	0.42104029655456543	stammt aus dem	
0	28.159999999999993	0.46552419662475586	PELM-Paper.	
0	29.039999999999992	0.5864198207855225	PELM-Paper, in dem sie bevorzugt wird.	PELM-Paper.
0	29.91999999999999	0.5797502994537354	Prompting durchführen.	bevorzugt wird.
0	30.79999999999999	0.3566291332244873	zur Lösung des	durchführen.
0	31.67999999999999	0.45900917053222656	Metro-Problems durchführen.	
0	32.55999999999999	0.45963311195373535	Methodenproblems in wenigen Schritten durchführen.	Metro-Problems durchführen.
0	33.43999999999999	0.7251334190368652	Few-Shot-Learning-Szenario durchführen.	Methodenproblems in wenigen Schritten durchführen.
0	34.31999999999999	0.734999418258667	Metro-Problemproblems in einem PELM-Paper, in dem sie Prompting zur Lösung des Metro-Problemproblems in einem Few-Shot-Learning-Szenario durchführen.	Few-Shot-Learning-Szenario durchführen.
0	35.199999999999996	0.3277139663696289	Few-Shot-Learning-Szenario durchführen. Also im Netz	PELM-Paper, in dem sie Prompting zur Lösung des Metro-Problemproblems in einem Few-Shot-Learning-Szenario durchführen.
0	36.08	0.40560078620910645	NetPen-Seite	Few-Shot-Learning-Szenario durchführen. Also im Netz
0	36.96	0.5362050533294678	Auf der sehen wir, ob wir	NetPen-Seite
0	37.84	0.5082426071166992	einige	ob wir
0	38.720000000000006	0.44933271408081055	Beispiele geben, wenn nur	einige
0	39.60000000000001	0.5787787437438965	ob wir einige Beispiele Frage und Antwort geben.	Beispiele geben, wenn nur
0	40.48000000000001	0.5421922206878662	mit nur wir einige Beispiele mit nur Fragen und Antworten geben, möglicherweise nicht	Frage und Antwort geben.
0	41.360000000000014	0.4974238872528076	Frage und Antwort geben, können wir möglicherweise nicht	wir einige Beispiele mit nur Fragen und Antworten geben, möglicherweise nicht
0	42.240000000000016	0.7117798328399658	korrekten Antworten erhalten.	nicht
0	43.12000000000002	0.364288330078125	keine	korrekten Antworten erhalten.
0	44.00000000000002	0.3310675621032715	Aber wenn wir weitere	
0	44.880000000000024	0.6544921398162842	Beschreibungen des Schlussfolgerungsprozesses geben,	
0	45.760000000000026	0.6809828281402588	ist das Modell	
0	46.64000000000003	0.4097781181335449	vorhersagen	ist das Modell
0	47.52000000000003	0.6950876712799072	kann das Modell Beschreibungen des Schlussfolgerungsprozesses geben, kann das Modell die Beschreibung des Schlussfolgerungsprozesses vorhersagen.	vorhersagen
0	48.400000000000034	0.6207642555236816		
0	49.28000000000004	0.22176313400268555		Beschreibungen des Schlussfolgerungsprozesses geben, kann das Modell die Beschreibung des Schlussfolgerungsprozesses vorhersagen.
