docid	audio_s	compute_s	generated	deleted
0	1.44	0.040059566497802734		
0	2.88	0.36073851585388184	Hallo an alle.	
0	4.32	0.44182443618774414	Heute werde ich vorstellen	an alle.
0	5.76	0.659048318862915	"zusammen. Heute werde ich unsere Forschungsarbeit vorstellen, „Learning to"""	Heute werde ich vorstellen
0	7.199999999999999	0.5977585315704346	"„Deduktives Lernen"" vorstellen."	"vorstellen, „Learning to"""
0	8.639999999999999	0.7264852523803711	"„Deduktives Lernen: Metro-Problem-Lösung als"" vorstellen."	"Lernen"" vorstellen."
0	10.079999999999998	1.0154783725738525	"komplexes Schlussfolgerungs-Extrahieren"" vorstellen."	"„Deduktives Lernen: Metro-Problem-Lösung als"" vorstellen."
0	11.519999999999998	1.0689575672149658	Ich bin Alan von Bidens	"komplexes Schlussfolgerungs-Extrahieren"" vorstellen."
0	12.959999999999997	1.2856483459472656	Lernen: AI-Labor von Biden, und dies ist ein Journal.	Ich bin Alan von Bidens
0	14.399999999999997	1.7425966262817383	"Metro-Problem als komplexes räumliches Extrahieren"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden, und dies ist gemeinsame Arbeit mit Thierry von der Universität von der Universität von der Universität von der Universität."	AI-Labor von Biden, und dies ist ein Journal.
0	15.839999999999996	0.5627906322479248	eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin.	gemeinsame Arbeit mit Thierry von der Universität von der Universität von der Universität von der Universität.
0	17.279999999999998	0.4773249626159668	Austin und Weidou von SU.	Austin.
0	18.72	0.4487874507904053	Weiru von SUDD.	Weidou von SU.
0	20.16	0.7406086921691895	möchte ich über unsere Motivation sprechen.	
0	21.6	0.6735162734985352	Zuerst möchte ich über unsere Motivation Motivation für das Reasoning sprechen.	möchte ich über unsere Motivation sprechen.
0	23.040000000000003	0.5842294692993164	Hier zeigen wir ein Beispiel.	Motivation für das Reasoning sprechen.
0	24.480000000000004	0.6047506332397461	"Metro-Problem als komplexes räumliches Extrahieren"" vorstellen. Ich bin Alan aus dem AI-Labor von Biden, und dies ist eine gemeinsame Arbeit mit Thierry von der Universität Texas an Austin und Weiru von SUDD. Zuerst möchte ich über unsere Motivation für das Reasoning sprechen. Hier zeigen wir ein Beispiel für mehrstufiges Reasoning."	Beispiel.
